"Step","sample_1M - val/loss_epoch","sample_1M - val/loss_epoch__MIN","sample_1M - val/loss_epoch__MAX","sample_100k - val/loss_epoch","sample_100k - val/loss_epoch__MIN","sample_100k - val/loss_epoch__MAX","sample_10k - val/loss_epoch","sample_10k - val/loss_epoch__MIN","sample_10k - val/loss_epoch__MAX","sample_2k - val/loss_epoch","sample_2k - val/loss_epoch__MIN","sample_2k - val/loss_epoch__MAX"
"12833","0.02849348820745945","0.02849348820745945","0.02849348820745945","","","","","","","","",""
"12843","","","","0.0280277319252491","0.0280277319252491","0.0280277319252491","","","","","",""
"12850","0.02799285389482975","0.02799285389482975","0.02799285389482975","","","","","","","","",""
"12860","","","","0.0280483178794384","0.0280483178794384","0.0280483178794384","","","","","",""
"12867","0.02806575782597065","0.02806575782597065","0.02806575782597065","","","","","","","","",""
"12875","","","","0.0281185582280159","0.0281185582280159","0.0281185582280159","","","","","",""
"12884","0.02817595936357975","0.02817595936357975","0.02817595936357975","","","","","","","","",""
"12892","","","","0.02796112559735775","0.02796112559735775","0.02796112559735775","","","","","",""
"12901","0.0277235247194767","0.0277235247194767","0.0277235247194767","","","","","","","","",""
"12909","","","","0.028262909501791","0.028262909501791","0.028262909501791","","","","","",""
"12918","0.02805195190012455","0.02805195190012455","0.02805195190012455","","","","","","","","",""
"12926","","","","0.0280880406498909","0.0280880406498909","0.0280880406498909","","","","","",""
"12935","0.02786884643137455","0.02786884643137455","0.02786884643137455","","","","","","","","",""
"12943","","","","0.0283065065741539","0.0283065065741539","0.0283065065741539","","","","","",""
"12950","0.0278627909719944","0.0278627909719944","0.0278627909719944","","","","","","","","",""
"12960","","","","0.02863396517932415","0.02863396517932415","0.02863396517932415","","","","","",""
"12967","0.02753363735973835","0.02753363735973835","0.02753363735973835","","","","","","","","",""
"12977","","","","0.02820914052426815","0.02820914052426815","0.02820914052426815","","","","","",""
"12984","0.02807084284722805","0.02807084284722805","0.02807084284722805","","","","","","","","",""
"12994","","","","0.02817644365131855","0.02817644365131855","0.02817644365131855","","","","","",""
"13001","0.02793254517018795","0.02793254517018795","0.02793254517018795","","","","","","","","",""
"13011","","","","0.02831425704061985","0.02831425704061985","0.02831425704061985","","","","","",""
"13018","0.02794271893799305","0.02794271893799305","0.02794271893799305","","","","","","","","",""
"13028","","","","0.0285651795566082","0.0285651795566082","0.0285651795566082","","","","","",""
"13043","","","","0.02823893167078495","0.02823893167078495","0.02823893167078495","","","","","",""
"13052","0.0282306969165802","0.0282306969165802","0.0282306969165802","","","","","","","","",""
"13060","","","","0.02817862294614315","0.02817862294614315","0.02817862294614315","","","","","",""
"13069","0.0288405641913414","0.0288405641913414","0.0288405641913414","","","","","","","","",""
"13077","","","","0.0278460793197155","0.0278460793197155","0.0278460793197155","","","","","",""
"13086","0.02817499078810215","0.02817499078810215","0.02817499078810215","","","","","","","","",""
"13094","","","","0.02875434048473835","0.02875434048473835","0.02875434048473835","","","","","",""
"13103","0.0278482586145401","0.0278482586145401","0.0278482586145401","","","","","","","","",""
"13111","","","","0.0282474085688591","0.0282474085688591","0.0282474085688591","","","","","",""
"13118","0.02747696079313755","0.02747696079313755","0.02747696079313755","","","","","","","","",""
"13128","","","","0.02794441394507885","0.02794441394507885","0.02794441394507885","","","","","",""
"13135","0.02796136774122715","0.02796136774122715","0.02796136774122715","","","","","","","","",""
"13145","","","","0.02813212014734745","0.02813212014734745","0.02813212014734745","","","","","",""
"13152","0.02782210148870945","0.02782210148870945","0.02782210148870945","","","","","","","","",""
"13162","","","","0.0281645767390728","0.0281645767390728","0.0281645767390728","","","","","",""
"13169","0.0278945192694664","0.0278945192694664","0.0278945192694664","","","","","","","","",""
"13179","","","","0.0281827412545681","0.0281827412545681","0.0281827412545681","","","","","",""
"13186","0.02773393876850605","0.02773393876850605","0.02773393876850605","","","","","","","","",""
"13196","","","","0.02782815508544445","0.02782815508544445","0.02782815508544445","","","","","",""
"13203","0.02768428809940815","0.02768428809940815","0.02768428809940815","","","","","","","","",""
"13211","","","","0.02788410522043705","0.02788410522043705","0.02788410522043705","","","","","",""
"13220","0.0278138667345047","0.0278138667345047","0.0278138667345047","","","","","","","","",""
"13228","","","","0.02745734341442585","0.02745734341442585","0.02745734341442585","","","","","",""
"13237","0.0279519222676754","0.0279519222676754","0.0279519222676754","","","","","","","","",""
"13245","","","","0.0278620645403862","0.0278620645403862","0.0278620645403862","","","","","",""
"13254","0.0273110531270504","0.0273110531270504","0.0273110531270504","","","","","","","","",""
"13262","","","","0.0278189517557621","0.0278189517557621","0.0278189517557621","","","","","",""
"13271","0.0275392085313797","0.0275392085313797","0.0275392085313797","","","","","","","","",""
"13279","","","","0.02823408879339695","0.02823408879339695","0.02823408879339695","","","","","",""
"13286","0.02798897959291935","0.02798897959291935","0.02798897959291935","","","","","","","","",""
"13296","","","","0.0279424749314785","0.0279424749314785","0.0279424749314785","","","","","",""
"13303","0.02781071700155735","0.02781071700155735","0.02781071700155735","","","","","","","","",""
"13313","","","","0.0283539779484272","0.0283539779484272","0.0283539779484272","","","","","",""
"13320","0.0280299112200737","0.0280299112200737","0.0280299112200737","","","","","","","","",""
"13330","","","","0.0282745361328125","0.0282745361328125","0.0282745361328125","","","","","",""
"13337","0.0280306376516819","0.0280306376516819","0.0280306376516819","","","","","","","","",""
"13347","","","","0.0276772640645504","0.0276772640645504","0.0276772640645504","","","","","",""
"13354","0.0275726318359375","0.0275726318359375","0.0275726318359375","","","","","","","","",""
"13364","","","","0.0281214639544487","0.0281214639544487","0.0281214639544487","","","","","",""
"13371","0.02759733609855175","0.02759733609855175","0.02759733609855175","","","","","","","","",""
"13379","","","","0.02831643633544445","0.02831643633544445","0.02831643633544445","","","","","",""
"13388","0.02756778709590435","0.02756778709590435","0.02756778709590435","","","","","","","","",""
"13396","","","","0.02808561734855175","0.02808561734855175","0.02808561734855175","","","","","",""
"13405","0.02796112559735775","0.02796112559735775","0.02796112559735775","","","","","","","","",""
"13413","","","","0.0279657281935215","0.0279657281935215","0.0279657281935215","","","","","",""
"13422","0.0277116559445858","0.0277116559445858","0.0277116559445858","","","","","","","","",""
"13430","","","","0.02829463966190815","0.02829463966190815","0.02829463966190815","","","","","",""
"13439","0.02760968916118145","0.02760968916118145","0.02760968916118145","","","","","","","","",""
"13447","","","","0.0280333012342453","0.0280333012342453","0.0280333012342453","","","","","",""
"13454","0.0277230404317379","0.0277230404317379","0.0277230404317379","","","","","","","","",""
"13464","","","","0.02772933803498745","0.02772933803498745","0.02772933803498745","","","","","",""
"13471","0.028109110891819","0.028109110891819","0.028109110891819","","","","","","","","",""
"13481","","","","0.02804056741297245","0.02804056741297245","0.02804056741297245","","","","","",""
"13488","0.0277857705950737","0.0277857705950737","0.0277857705950737","","","","","","","","",""
"13498","","","","0.0278150774538517","0.0278150774538517","0.0278150774538517","","","","","",""
"13505","0.02754938043653965","0.02754938043653965","0.02754938043653965","","","","","","","","",""
"13522","0.0274968221783638","0.0274968221783638","0.0274968221783638","0.02707417868077755","0.02707417868077755","0.02707417868077755","","","","","",""
"13539","0.02762664295732975","0.02762664295732975","0.02762664295732975","0.02740018256008625","0.02740018256008625","0.02740018256008625","","","","","",""
"13556","0.0276503786444664","0.0276503786444664","0.0276503786444664","0.0272655189037323","0.0272655189037323","0.0272655189037323","","","","","",""
"13573","0.02738492377102375","0.02738492377102375","0.02738492377102375","0.02750311978161335","0.02750311978161335","0.02750311978161335","","","","","",""
"13590","0.0274929478764534","0.0274929478764534","0.0274929478764534","0.02750336192548275","0.02750336192548275","0.02750336192548275","","","","","",""
"13607","0.02803475596010685","0.02803475596010685","0.02803475596010685","0.02763875387609005","0.02763875387609005","0.02763875387609005","","","","","",""
"13622","0.0282614566385746","0.0282614566385746","0.0282614566385746","","","","","","","","",""
"13624","","","","0.0276198610663414","0.0276198610663414","0.0276198610663414","","","","","",""
"13639","0.027587890625","0.027587890625","0.027587890625","","","","","","","","",""
"13641","","","","0.0277092345058918","0.0277092345058918","0.0277092345058918","","","","","",""
"13656","0.02766902931034565","0.02766902931034565","0.02766902931034565","","","","","","","","",""
"13658","","","","0.0275869220495224","0.0275869220495224","0.0275869220495224","","","","","",""
"13673","0.0275285504758358","0.0275285504758358","0.0275285504758358","","","","","","","","",""
"13675","","","","0.027437724173069","0.027437724173069","0.027437724173069","","","","","",""
"13690","0.0272369384765625","0.0272369384765625","0.0272369384765625","0.0274517722427845","0.0274517722427845","0.0274517722427845","","","","","",""
"13707","0.02763899601995945","0.02763899601995945","0.02763899601995945","0.0275411456823349","0.0275411456823349","0.0275411456823349","","","","","",""
"13724","0.0280890092253685","0.0280890092253685","0.0280890092253685","0.02779521606862545","0.02779521606862545","0.02779521606862545","","","","","",""
"13741","0.0272984579205513","0.0272984579205513","0.0272984579205513","0.0277116559445858","0.0277116559445858","0.0277116559445858","","","","","",""
"13758","0.0277545265853405","0.0277545265853405","0.0277545265853405","0.02765982411801815","0.02765982411801815","0.02765982411801815","","","","","",""
"13775","0.0274820476770401","0.0274820476770401","0.0274820476770401","0.02812848798930645","0.02812848798930645","0.02812848798930645","","","","","",""
"13792","","","","0.0279664546251297","0.0279664546251297","0.0279664546251297","","","","","",""
"13807","0.02746145986020565","0.02746145986020565","0.02746145986020565","","","","","","","","",""
"13809","","","","0.0278288833796978","0.0278288833796978","0.0278288833796978","","","","","",""
"13824","0.027523223310709","0.027523223310709","0.027523223310709","","","","","","","","",""
"13826","","","","0.02798074297606945","0.02798074297606945","0.02798074297606945","","","","","",""
"13841","0.02750094048678875","0.02750094048678875","0.02750094048678875","","","","","","","","",""
"13843","","","","0.027618408203125","0.027618408203125","0.027618408203125","","","","","",""
"13858","0.0275285504758358","0.0275285504758358","0.0275285504758358","0.0277898870408535","0.0277898870408535","0.0277898870408535","","","","","",""
"13875","0.0273924320936203","0.0273924320936203","0.0273924320936203","0.02812848798930645","0.02812848798930645","0.02812848798930645","","","","","",""
"13892","0.027923583984375","0.027923583984375","0.027923583984375","0.0281229168176651","0.0281229168176651","0.0281229168176651","","","","","",""
"13909","0.0274181067943573","0.0274181067943573","0.0274181067943573","0.02773079089820385","0.02773079089820385","0.02773079089820385","","","","","",""
"13926","0.02754623256623745","0.02754623256623745","0.02754623256623745","0.02785213477909565","0.02785213477909565","0.02785213477909565","","","","","",""
"13943","0.02745928056538105","0.02745928056538105","0.02745928056538105","0.02749149315059185","0.02749149315059185","0.02749149315059185","","","","","",""
"13958","0.0273432657122612","0.0273432657122612","0.0273432657122612","","","","","","","","",""
"13960","","","","0.02733987383544445","0.02733987383544445","0.02733987383544445","","","","","",""
"13975","0.0275697261095047","0.0275697261095047","0.0275697261095047","","","","","","","","",""
"13977","","","","0.0276162289083004","0.0276162289083004","0.0276162289083004","","","","","",""
"13992","0.02777608297765255","0.02777608297765255","0.02777608297765255","","","","","","","","",""
"13994","","","","0.0276203453540802","0.0276203453540802","0.0276203453540802","","","","","",""
"14009","0.0272982157766819","0.0272982157766819","0.0272982157766819","","","","","","","","",""
"14011","","","","0.02765498124063015","0.02765498124063015","0.02765498124063015","","","","","",""
"14026","0.0275719054043293","0.0275719054043293","0.0275719054043293","0.02754986472427845","0.02754986472427845","0.02754986472427845","","","","","",""
"14043","0.02753218449652195","0.02753218449652195","0.02753218449652195","0.02755155973136425","0.02755155973136425","0.02755155973136425","","","","","",""
"14060","0.0276186503469944","0.0276186503469944","0.0276186503469944","0.02768937312066555","0.02768937312066555","0.02768937312066555","","","","","",""
"14077","0.0276193767786026","0.0276193767786026","0.0276193767786026","0.02789791114628315","0.02789791114628315","0.02789791114628315","","","","","",""
"14094","0.02745516411960125","0.02745516411960125","0.02745516411960125","0.02780611626803875","0.02780611626803875","0.02780611626803875","","","","","",""
"14111","0.0274776890873909","0.0274776890873909","0.0274776890873909","0.0276152603328228","0.0276152603328228","0.0276152603328228","","","","","",""
"14126","0.0275576151907444","0.0275576151907444","0.0275576151907444","","","","","","","","",""
"14128","","","","0.02756512351334095","0.02756512351334095","0.02756512351334095","","","","","",""
"14143","0.02721586637198925","0.02721586637198925","0.02721586637198925","","","","","","","","",""
"14145","","","","0.0279543437063694","0.0279543437063694","0.0279543437063694","","","","","",""
"14160","0.02727738581597805","0.02727738581597805","0.02727738581597805","","","","","","","","",""
"14162","","","","0.02788846381008625","0.02788846381008625","0.02788846381008625","","","","","",""
"14177","0.02699788473546505","0.02699788473546505","0.02699788473546505","","","","","","","","",""
"14179","","","","0.02784002386033535","0.02784002386033535","0.02784002386033535","","","","","",""
"14194","0.02739776112139225","0.02739776112139225","0.02739776112139225","0.02785407193005085","0.02785407193005085","0.02785407193005085","","","","","",""
"14211","0.02776106633245945","0.02776106633245945","0.02776106633245945","0.02773636020720005","0.02773636020720005","0.02773636020720005","","","","","",""
"14228","0.02744620107114315","0.02744620107114315","0.02744620107114315","0.02765449695289135","0.02765449695289135","0.02765449695289135","","","","","",""
"14245","0.0277591273188591","0.0277591273188591","0.0277591273188591","0.0279541015625","0.0279541015625","0.0279541015625","","","","","",""
"14262","0.02748689241707325","0.02748689241707325","0.02748689241707325","0.02794756181538105","0.02794756181538105","0.02794756181538105","","","","","",""
"14279","0.0273406021296978","0.0273406021296978","0.0273406021296978","0.0275760218501091","0.0275760218501091","0.0275760218501091","","","","","",""
"14294","0.02734956331551075","0.02734956331551075","0.02734956331551075","","","","","","","","",""
"14296","","","","0.02776590920984745","0.02776590920984745","0.02776590920984745","","","","","",""
"14311","0.0273265540599823","0.0273265540599823","0.0273265540599823","","","","","","","","",""
"14313","","","","0.028260488063097","0.028260488063097","0.028260488063097","","","","","",""
"14328","0.02763948030769825","0.02763948030769825","0.02763948030769825","","","","","","","","",""
"14330","","","","0.02759467251598835","0.02759467251598835","0.02759467251598835","","","","","",""
"14345","0.02724202536046505","0.02724202536046505","0.02724202536046505","","","","","","","","",""
"14347","","","","0.0276174396276474","0.0276174396276474","0.0276174396276474","","","","","",""
"14362","0.02742924727499485","0.02742924727499485","0.02742924727499485","0.027799092233181","0.027799092233181","0.027799092233181","","","","","",""
"14379","0.0275099016726017","0.0275099016726017","0.0275099016726017","0.02772085927426815","0.02772085927426815","0.02772085927426815","","","","","",""
"14396","0.02749173529446125","0.02749173529446125","0.02749173529446125","0.0277426578104496","0.0277426578104496","0.0277426578104496","","","","","",""
"14413","0.02684432826936245","0.02684432826936245","0.02684432826936245","0.02767266146838665","0.02767266146838665","0.02767266146838665","","","","","",""
"14430","0.02706327848136425","0.02706327848136425","0.02706327848136425","0.02730620838701725","0.02730620838701725","0.02730620838701725","","","","","",""
"14447","0.0274505615234375","0.0274505615234375","0.0274505615234375","0.0276312455534935","0.0276312455534935","0.0276312455534935","","","","","",""
"14462","0.0269455686211586","0.0269455686211586","0.0269455686211586","","","","","","","","",""
"14464","","","","0.0272337906062603","0.0272337906062603","0.0272337906062603","","","","","",""
"14479","0.02718316949903965","0.02718316949903965","0.02718316949903965","","","","","","","","",""
"14481","","","","0.0273275226354599","0.0273275226354599","0.0273275226354599","","","","","",""
"14496","0.02716694213449955","0.02716694213449955","0.02716694213449955","","","","","","","","",""
"14498","","","","0.0273408442735672","0.0273408442735672","0.0273408442735672","","","","","",""
"14513","0.0275857113301754","0.0275857113301754","0.0275857113301754","","","","","","","","",""
"14515","","","","0.02784147672355175","0.02784147672355175","0.02784147672355175","","","","","",""
"14530","0.02719600684940815","0.02719600684940815","0.02719600684940815","0.02808295376598835","0.02808295376598835","0.02808295376598835","","","","","",""
"14547","0.02723160944879055","0.02723160944879055","0.02723160944879055","0.02776397205889225","0.02776397205889225","0.02776397205889225","","","","","",""
"14564","0.0272657610476017","0.0272657610476017","0.0272657610476017","0.02747211791574955","0.02747211791574955","0.02747211791574955","","","","","",""
"14581","0.0273587666451931","0.0273587666451931","0.0273587666451931","0.0274510458111763","0.0274510458111763","0.0274510458111763","","","","","",""
"14598","0.02786666713654995","0.02786666713654995","0.02786666713654995","0.0274941585958004","0.0274941585958004","0.0274941585958004","","","","","",""
"14615","0.02764480747282505","0.02764480747282505","0.02764480747282505","0.02777632512152195","0.02777632512152195","0.02777632512152195","","","","","",""
"14630","0.027102030813694","0.027102030813694","0.027102030813694","","","","","","","","",""
"14632","","","","0.02762519009411335","0.02762519009411335","0.02762519009411335","","","","","",""
"14647","0.02742488868534565","0.02742488868534565","0.02742488868534565","","","","","","","","",""
"14649","","","","0.027919951826334","0.027919951826334","0.027919951826334","","","","","",""
"14664","0.02747647650539875","0.02747647650539875","0.02747647650539875","","","","","","","","",""
"14666","","","","0.0274842269718647","0.0274842269718647","0.0274842269718647","","","","","",""
"14681","0.0274982750415802","0.0274982750415802","0.0274982750415802","","","","","","","","",""
"14683","","","","0.027646504342556","0.027646504342556","0.027646504342556","","","","","",""
"14698","0.0268268883228302","0.0268268883228302","0.0268268883228302","0.02759733609855175","0.02759733609855175","0.02759733609855175","","","","","",""
"14715","0.02768356166779995","0.02768356166779995","0.02768356166779995","0.0273912213742733","0.0273912213742733","0.0273912213742733","","","","","",""
"14732","0.02710663340985775","0.02710663340985775","0.02710663340985775","0.0277574323117733","0.0277574323117733","0.0277574323117733","","","","","",""
"14749","0.02701556496322155","0.02701556496322155","0.02701556496322155","0.0275125652551651","0.0275125652551651","0.0275125652551651","","","","","",""
"14766","0.0279088094830513","0.0279088094830513","0.0279088094830513","0.0273306705057621","0.0273306705057621","0.0273306705057621","","","","","",""
"14783","0.0268687903881073","0.0268687903881073","0.0268687903881073","0.0287909135222435","0.0287909135222435","0.0287909135222435","","","","","",""
"14798","0.02708822675049305","0.02708822675049305","0.02708822675049305","","","","","","","","",""
"14800","","","","0.02764311246573925","0.02764311246573925","0.02764311246573925","","","","","",""
"14815","0.02743070013821125","0.02743070013821125","0.02743070013821125","","","","","","","","",""
"14817","","","","0.02724129892885685","0.02724129892885685","0.02724129892885685","","","","","",""
"14832","0.0270070880651474","0.0270070880651474","0.0270070880651474","","","","","","","","",""
"14834","","","","0.0276000015437603","0.0276000015437603","0.0276000015437603","","","","","",""
"14849","0.0274021215736866","0.0274021215736866","0.0274021215736866","","","","","","","","",""
"14851","","","","0.0270223468542099","0.0270223468542099","0.0270223468542099","","","","","",""
"14866","0.026823740452528","0.026823740452528","0.026823740452528","0.0272541344165802","0.0272541344165802","0.0272541344165802","","","","","",""
"14883","0.02719963900744915","0.02719963900744915","0.02719963900744915","0.02722676657140255","0.02722676657140255","0.02722676657140255","","","","","",""
"14900","0.02702888660132885","0.02702888660132885","0.02702888660132885","0.02756488136947155","0.02756488136947155","0.02756488136947155","","","","","",""
"14917","0.02716500498354435","0.02716500498354435","0.02716500498354435","0.027312021702528","0.027312021702528","0.027312021702528","","","","","",""
"14934","0.02739824540913105","0.02739824540913105","0.02739824540913105","0.0271773561835289","0.0271773561835289","0.0271773561835289","","","","","",""
"14951","0.02678450383245945","0.02678450383245945","0.02678450383245945","0.02732074074447155","0.02732074074447155","0.02732074074447155","","","","","",""
"14966","0.0273456871509552","0.0273456871509552","0.0273456871509552","","","","","","","","",""
"14968","","","","0.02735246904194355","0.02735246904194355","0.02735246904194355","","","","","",""
"14983","0.0267508365213871","0.0267508365213871","0.0267508365213871","","","","","","","","",""
"14985","","","","0.0278807133436203","0.0278807133436203","0.0278807133436203","","","","","",""
"15000","0.02721538208425045","0.02721538208425045","0.02721538208425045","","","","","","","","",""
"15002","","","","0.0274944007396698","0.0274944007396698","0.0274944007396698","","","","","",""
"15017","0.02690996415913105","0.02690996415913105","0.02690996415913105","","","","","","","","",""
"15019","","","","0.02713715098798275","0.02713715098798275","0.02713715098798275","","","","","",""
"15034","0.02709306962788105","0.02709306962788105","0.02709306962788105","0.02771819569170475","0.02771819569170475","0.02771819569170475","","","","","",""
"15051","0.02680315263569355","0.02680315263569355","0.02680315263569355","0.02729264460504055","0.02729264460504055","0.02729264460504055","","","","","",""
"15068","0.02701774425804615","0.02701774425804615","0.02701774425804615","0.02724517323076725","0.02724517323076725","0.02724517323076725","","","","","",""
"15085","0.02686225064098835","0.02686225064098835","0.02686225064098835","0.0276002436876297","0.0276002436876297","0.0276002436876297","","","","","",""
"15102","0.02739655040204525","0.02739655040204525","0.02739655040204525","0.02731735073029995","0.02731735073029995","0.02731735073029995","","","","","",""
"15119","0.02724614180624485","0.02724614180624485","0.02724614180624485","0.02724807895720005","0.02724807895720005","0.02724807895720005","","","","","",""
"15134","0.0271158367395401","0.0271158367395401","0.0271158367395401","","","","","","","","",""
"15136","","","","0.0274343341588974","0.0274343341588974","0.0274343341588974","","","","","",""
"15151","0.02724807895720005","0.02724807895720005","0.02724807895720005","","","","","","","","",""
"15153","","","","0.0274374820291996","0.0274374820291996","0.0274374820291996","","","","","",""
"15168","0.0275849848985672","0.0275849848985672","0.0275849848985672","","","","","","","","",""
"15170","","","","0.02758159302175045","0.02758159302175045","0.02758159302175045","","","","","",""
"15185","0.02728925459086895","0.02728925459086895","0.02728925459086895","","","","","","","","",""
"15187","","","","0.02779061533510685","0.02779061533510685","0.02779061533510685","","","","","",""
"15202","0.02707296796143055","0.02707296796143055","0.02707296796143055","","","","","","","","",""
"15211","","","","0.02707684226334095","0.02707684226334095","0.02707684226334095","","","","","",""
"15219","0.02695501409471035","0.02695501409471035","0.02695501409471035","","","","","","","","",""
"15228","","","","0.0270114466547966","0.0270114466547966","0.0270114466547966","","","","","",""
"15236","0.0270506851375103","0.0270506851375103","0.0270506851375103","","","","","","","","",""
"15245","","","","0.0271444171667099","0.0271444171667099","0.0271444171667099","","","","","",""
"15253","0.0274541936814785","0.0274541936814785","0.0274541936814785","","","","","","","","",""
"15262","","","","0.0280178003013134","0.0280178003013134","0.0280178003013134","","","","","",""
"15270","0.0269046351313591","0.0269046351313591","0.0269046351313591","","","","","","","","",""
"15279","","","","0.02716815285384655","0.02716815285384655","0.02716815285384655","","","","","",""
"15287","0.02726018987596035","0.02726018987596035","0.02726018987596035","","","","","","","","",""
"15296","","","","0.0273161381483078","0.0273161381483078","0.0273161381483078","","","","","",""
"15302","0.02716984786093235","0.02716984786093235","0.02716984786093235","","","","","","","","",""
"15313","","","","0.02759418822824955","0.02759418822824955","0.02759418822824955","","","","","",""
"15319","0.0272817462682724","0.0272817462682724","0.0272817462682724","","","","","","","","",""
"15328","","","","0.02741277776658535","0.02741277776658535","0.02741277776658535","","","","","",""
"15336","0.0275433249771595","0.0275433249771595","0.0275433249771595","","","","","","","","",""
"15345","","","","0.02716548927128315","0.02716548927128315","0.02716548927128315","","","","","",""
"15353","0.0271310955286026","0.0271310955286026","0.0271310955286026","","","","","","","","",""
"15362","","","","0.0275399349629879","0.0275399349629879","0.0275399349629879","","","","","",""
"15370","0.02712116576731205","0.02712116576731205","0.02712116576731205","","","","","","","","",""
"15379","","","","0.0271792933344841","0.0271792933344841","0.0271792933344841","","","","","",""
"15387","0.02686636708676815","0.02686636708676815","0.02686636708676815","","","","","","","","",""
"15396","","","","0.0271141417324543","0.0271141417324543","0.0271141417324543","","","","","",""
"15404","0.0274493508040905","0.0274493508040905","0.0274493508040905","","","","","","","","",""
"15413","","","","0.0272042416036129","0.0272042416036129","0.0272042416036129","","","","","",""
"15421","0.02690778486430645","0.02690778486430645","0.02690778486430645","","","","","","","","",""
"15430","","","","0.02770342119038105","0.02770342119038105","0.02770342119038105","","","","","",""
"15438","0.0272221639752388","0.0272221639752388","0.0272221639752388","","","","","","","","",""
"15447","","","","0.02713933028280735","0.02713933028280735","0.02713933028280735","","","","","",""
"15455","0.02727326937019825","0.02727326937019825","0.02727326937019825","","","","","","","","",""
"15464","","","","0.02747720293700695","0.02747720293700695","0.02747720293700695","","","","","",""
"15470","0.0269802026450634","0.0269802026450634","0.0269802026450634","","","","","","","","",""
"15481","","","","0.02747405506670475","0.02747405506670475","0.02747405506670475","","","","","",""
"15487","0.02732364647090435","0.02732364647090435","0.02732364647090435","","","","","","","","",""
"15496","","","","0.02753509022295475","0.02753509022295475","0.02753509022295475","","","","","",""
"15504","0.0271434485912323","0.0271434485912323","0.0271434485912323","","","","","","","","",""
"15513","","","","0.02727181650698185","0.02727181650698185","0.02727181650698185","","","","","",""
"15521","0.0269743911921978","0.0269743911921978","0.0269743911921978","","","","","","","","",""
"15530","","","","0.02687993086874485","0.02687993086874485","0.02687993086874485","","","","","",""
"15538","0.0271759033203125","0.0271759033203125","0.0271759033203125","","","","","","","","",""
"15547","","","","0.0271136574447155","0.0271136574447155","0.0271136574447155","","","","","",""
"15555","0.02681865356862545","0.02681865356862545","0.02681865356862545","","","","","","","","",""
"15564","","","","0.02725970558822155","0.02725970558822155","0.02725970558822155","","","","","",""
"15572","0.02698262594640255","0.02698262594640255","0.02698262594640255","","","","","","","","",""
"15581","","","","0.0272350013256073","0.0272350013256073","0.0272350013256073","","","","","",""
"15589","0.02692280150949955","0.02692280150949955","0.02692280150949955","","","","","","","","",""
"15598","","","","0.0270351842045784","0.0270351842045784","0.0270351842045784","","","","","",""
"15615","","","","0.0270368792116642","0.0270368792116642","0.0270368792116642","","","","","",""
"15623","0.0270366370677948","0.0270366370677948","0.0270366370677948","","","","","","","","",""
"15632","","","","0.02757796086370945","0.02757796086370945","0.02757796086370945","","","","","",""
"15638","0.0268988236784935","0.0268988236784935","0.0268988236784935","","","","","","","","",""
"15649","","","","0.02707417868077755","0.02707417868077755","0.02707417868077755","","","","","",""
"15655","0.0264139324426651","0.0264139324426651","0.0264139324426651","","","","","","","","",""
"15664","","","","0.0272686667740345","0.0272686667740345","0.0272686667740345","","","","","",""
"15672","0.0265686996281147","0.0265686996281147","0.0265686996281147","","","","","","","","",""
"15681","","","","0.0270078144967556","0.0270078144967556","0.0270078144967556","","","","","",""
"15689","0.02685062400996685","0.02685062400996685","0.02685062400996685","","","","","","","","",""
"15698","","","","0.0271778404712677","0.0271778404712677","0.0271778404712677","","","","","",""
"15706","0.0270221047103405","0.0270221047103405","0.0270221047103405","","","","","","","","",""
"15715","","","","0.02718510664999485","0.02718510664999485","0.02718510664999485","","","","","",""
"15723","0.02686612494289875","0.02686612494289875","0.02686612494289875","","","","","","","","",""
"15732","","","","0.02758304588496685","0.02758304588496685","0.02758304588496685","","","","","",""
"15740","0.02680291049182415","0.02680291049182415","0.02680291049182415","","","","","","","","",""
"15749","","","","0.02710808627307415","0.02710808627307415","0.02710808627307415","","","","","",""
"15757","0.02702816016972065","0.02702816016972065","0.02702816016972065","","","","","","","","",""
"15766","","","","0.027100820094347","0.027100820094347","0.027100820094347","","","","","",""
"15774","0.02716887928545475","0.02716887928545475","0.02716887928545475","","","","","","","","",""
"15783","","","","0.02688089944422245","0.02688089944422245","0.02688089944422245","","","","","",""
"15791","0.0270211361348629","0.0270211361348629","0.0270211361348629","","","","","","","","",""
"15800","","","","0.027309600263834","0.027309600263834","0.027309600263834","","","","","",""
"15806","0.026947021484375","0.026947021484375","0.026947021484375","","","","","","","","",""
"15817","","","","0.0274210125207901","0.0274210125207901","0.0274210125207901","","","","","",""
"15832","","","","0.02740987204015255","0.02740987204015255","0.02740987204015255","","","","","",""
"15840","0.0269760861992836","0.0269760861992836","0.0269760861992836","","","","","","","","",""
"15849","","","","0.02750287763774395","0.02750287763774395","0.02750287763774395","","","","","",""
"15857","0.0270843505859375","0.0270843505859375","0.0270843505859375","","","","","","","","",""
"15866","","","","0.0273265540599823","0.0273265540599823","0.0273265540599823","","","","","",""
"15874","0.02712528221309185","0.02712528221309185","0.02712528221309185","","","","","","","","",""
"15883","","","","0.0271889828145504","0.0271889828145504","0.0271889828145504","","","","","",""
"15891","0.026859100908041","0.026859100908041","0.026859100908041","","","","","","","","",""
"15900","","","","0.02718680165708065","0.02718680165708065","0.02718680165708065","","","","","",""
"15908","0.02673969604074955","0.02673969604074955","0.02673969604074955","","","","","","","","",""
