ref	continent	sample	maf_bin	accuracy
noREF	CENTRAL_SOUTH_ASIA	HGDP00100	[0.1, 0.18)	0.9739236057269862
noREF	CENTRAL_SOUTH_ASIA	HGDP00100	[0.18, 0.3)	0.9615186835790196
noREF	CENTRAL_SOUTH_ASIA	HGDP00100	[0.3, 0.51)	0.9419813407326979
noREF	CENTRAL_SOUTH_ASIA	HGDP00105	[0.01, 0.03)	0.9811927208421456
noREF	CENTRAL_SOUTH_ASIA	HGDP00105	[0.03, 0.06)	0.9790139010024659
noREF	CENTRAL_SOUTH_ASIA	HGDP00105	[0.06, 0.1)	0.9788643298355287
noREF	CENTRAL_SOUTH_ASIA	HGDP00105	[0.1, 0.18)	0.9705380679175065
noREF	CENTRAL_SOUTH_ASIA	HGDP00105	[0.18, 0.3)	0.9552622557422009
noREF	CENTRAL_SOUTH_ASIA	HGDP00105	[0.3, 0.51)	0.9418405919491695
noREF	CENTRAL_SOUTH_ASIA	HGDP00118	[0.01, 0.03)	0.9847773356752817
noREF	CENTRAL_SOUTH_ASIA	HGDP00118	[0.03, 0.06)	0.9879617964703729
noREF	CENTRAL_SOUTH_ASIA	HGDP00118	[0.06, 0.1)	0.980778022305149
noREF	CENTRAL_SOUTH_ASIA	HGDP00118	[0.1, 0.18)	0.9733205837252977
noREF	CENTRAL_SOUTH_ASIA	HGDP00118	[0.18, 0.3)	0.9561002552089284
noREF	CENTRAL_SOUTH_ASIA	HGDP00118	[0.3, 0.51)	0.9509188884867493
noREF	CENTRAL_SOUTH_ASIA	HGDP00131	[0.01, 0.03)	0.9794840544383506
noREF	CENTRAL_SOUTH_ASIA	HGDP00131	[0.03, 0.06)	0.9841931281024215
noREF	CENTRAL_SOUTH_ASIA	HGDP00131	[0.06, 0.1)	0.9797680179461827
noREF	CENTRAL_SOUTH_ASIA	HGDP00131	[0.1, 0.18)	0.9731224479247429
noREF	CENTRAL_SOUTH_ASIA	HGDP00131	[0.18, 0.3)	0.961804365215404
noREF	CENTRAL_SOUTH_ASIA	HGDP00131	[0.3, 0.51)	0.9506675513733059
noREF	CENTRAL_SOUTH_ASIA	HGDP00141	[0.01, 0.03)	0.9771301573645912
noREF	CENTRAL_SOUTH_ASIA	HGDP00141	[0.03, 0.06)	0.9767419323577866
noREF	CENTRAL_SOUTH_ASIA	HGDP00141	[0.06, 0.1)	0.9704228197195377
noREF	CENTRAL_SOUTH_ASIA	HGDP00141	[0.1, 0.18)	0.9745955445288677
noREF	CENTRAL_SOUTH_ASIA	HGDP00141	[0.18, 0.3)	0.9578238677484477
noREF	CENTRAL_SOUTH_ASIA	HGDP00141	[0.3, 0.51)	0.9413077572686692
noREF	CENTRAL_SOUTH_ASIA	HGDP00143	[0.01, 0.03)	0.9804519004432974
noREF	CENTRAL_SOUTH_ASIA	HGDP00143	[0.03, 0.06)	0.9807690236995401
noREF	CENTRAL_SOUTH_ASIA	HGDP00143	[0.06, 0.1)	0.9808099171796426
noREF	CENTRAL_SOUTH_ASIA	HGDP00143	[0.1, 0.18)	0.9701073379163004
noREF	CENTRAL_SOUTH_ASIA	HGDP00143	[0.18, 0.3)	0.9597950710395001
noREF	CENTRAL_SOUTH_ASIA	HGDP00143	[0.3, 0.51)	0.9452788836610768
noREF	CENTRAL_SOUTH_ASIA	HGDP00151	[0.01, 0.03)	0.9860080534346586
noREF	CENTRAL_SOUTH_ASIA	HGDP00151	[0.03, 0.06)	0.9879940993420981
noREF	CENTRAL_SOUTH_ASIA	HGDP00151	[0.06, 0.1)	0.9877311049447687
noREF	CENTRAL_SOUTH_ASIA	HGDP00151	[0.1, 0.18)	0.9844334177564136
noREF	CENTRAL_SOUTH_ASIA	HGDP00151	[0.18, 0.3)	0.9701748371614671
noREF	CENTRAL_SOUTH_ASIA	HGDP00151	[0.3, 0.51)	0.9573933325290545
noREF	CENTRAL_SOUTH_ASIA	HGDP00163	[0.01, 0.03)	0.9834032333225794
noREF	CENTRAL_SOUTH_ASIA	HGDP00163	[0.03, 0.06)	0.9858298069365034
noREF	CENTRAL_SOUTH_ASIA	HGDP00163	[0.06, 0.1)	0.9856366748530179
noREF	CENTRAL_SOUTH_ASIA	HGDP00163	[0.1, 0.18)	0.9760255681328714
noREF	CENTRAL_SOUTH_ASIA	HGDP00163	[0.18, 0.3)	0.9624709557003008
noREF	CENTRAL_SOUTH_ASIA	HGDP00163	[0.3, 0.51)	0.9495114006514657
noREF	CENTRAL_SOUTH_ASIA	HGDP00179	[0.01, 0.03)	0.9811568746938142
noREF	CENTRAL_SOUTH_ASIA	HGDP00179	[0.03, 0.06)	0.9848930236564697
noREF	CENTRAL_SOUTH_ASIA	HGDP00179	[0.06, 0.1)	0.985594148353693
noREF	CENTRAL_SOUTH_ASIA	HGDP00179	[0.1, 0.18)	0.976120328733137
noREF	CENTRAL_SOUTH_ASIA	HGDP00179	[0.18, 0.3)	0.9648040223974402
noREF	CENTRAL_SOUTH_ASIA	HGDP00179	[0.3, 0.51)	0.9520951461776652
noREF	CENTRAL_SOUTH_ASIA	HGDP00197	[0.01, 0.03)	0.9829013872459404
noREF	CENTRAL_SOUTH_ASIA	HGDP00197	[0.03, 0.06)	0.984774579793477
noREF	CENTRAL_SOUTH_ASIA	HGDP00197	[0.06, 0.1)	0.9838824567558659
noREF	CENTRAL_SOUTH_ASIA	HGDP00197	[0.1, 0.18)	0.9761806309333058
noREF	CENTRAL_SOUTH_ASIA	HGDP00197	[0.18, 0.3)	0.9539862110996837
noREF	CENTRAL_SOUTH_ASIA	HGDP00197	[0.3, 0.51)	0.9473599549603892
noREF	CENTRAL_SOUTH_ASIA	HGDP00201	[0.01, 0.03)	0.9805713876044019
noREF	CENTRAL_SOUTH_ASIA	HGDP00201	[0.03, 0.06)	0.9801014310172174
noREF	CENTRAL_SOUTH_ASIA	HGDP00201	[0.06, 0.1)	0.9801826513146005
noREF	CENTRAL_SOUTH_ASIA	HGDP00201	[0.1, 0.18)	0.971640736720594
noREF	CENTRAL_SOUTH_ASIA	HGDP00201	[0.18, 0.3)	0.9602426389365024
noREF	CENTRAL_SOUTH_ASIA	HGDP00201	[0.3, 0.51)	0.9446455141351993
noREF	CENTRAL_SOUTH_ASIA	HGDP00213	[0.01, 0.03)	0.9838811819669976
noREF	CENTRAL_SOUTH_ASIA	HGDP00213	[0.03, 0.06)	0.9848068826652023
noREF	CENTRAL_SOUTH_ASIA	HGDP00213	[0.06, 0.1)	0.9816604471661405
noREF	CENTRAL_SOUTH_ASIA	HGDP00213	[0.1, 0.18)	0.9758360469323409
noREF	CENTRAL_SOUTH_ASIA	HGDP00213	[0.18, 0.3)	0.9640136365367769
noREF	CENTRAL_SOUTH_ASIA	HGDP00213	[0.3, 0.51)	0.9548900148791571
noREF	CENTRAL_SOUTH_ASIA	HGDP00214	[0.01, 0.03)	0.9826863103559522
noREF	CENTRAL_SOUTH_ASIA	HGDP00214	[0.03, 0.06)	0.983977775624253
noREF	CENTRAL_SOUTH_ASIA	HGDP00214	[0.06, 0.1)	0.9802677043132503
noREF	CENTRAL_SOUTH_ASIA	HGDP00214	[0.1, 0.18)	0.972493582122982
noREF	CENTRAL_SOUTH_ASIA	HGDP00214	[0.18, 0.3)	0.958480935512132
noREF	CENTRAL_SOUTH_ASIA	HGDP00214	[0.3, 0.51)	0.9500643423010415
noREF	CENTRAL_SOUTH_ASIA	HGDP00239	[0.01, 0.03)	0.9804996953077391
noREF	CENTRAL_SOUTH_ASIA	HGDP00239	[0.03, 0.06)	0.9797568670521477
noREF	CENTRAL_SOUTH_ASIA	HGDP00239	[0.06, 0.1)	0.976727373244453
noREF	CENTRAL_SOUTH_ASIA	HGDP00239	[0.1, 0.18)	0.9738891473268896
noREF	CENTRAL_SOUTH_ASIA	HGDP00239	[0.18, 0.3)	0.9593284577000722
noREF	CENTRAL_SOUTH_ASIA	HGDP00239	[0.3, 0.51)	0.9428559938874813
noREF	CENTRAL_SOUTH_ASIA	HGDP00248	[0.01, 0.03)	0.9776917470217826
noREF	CENTRAL_SOUTH_ASIA	HGDP00248	[0.03, 0.06)	0.9794876764544368
noREF	CENTRAL_SOUTH_ASIA	HGDP00248	[0.06, 0.1)	0.9802889675629126
noREF	CENTRAL_SOUTH_ASIA	HGDP00248	[0.1, 0.18)	0.9746989197291569
noREF	CENTRAL_SOUTH_ASIA	HGDP00248	[0.18, 0.3)	0.9621376604578524
noREF	CENTRAL_SOUTH_ASIA	HGDP00248	[0.3, 0.51)	0.9421824104234529
noREF	CENTRAL_SOUTH_ASIA	HGDP00274	[0.01, 0.03)	0.9809895926682679
noREF	CENTRAL_SOUTH_ASIA	HGDP00274	[0.03, 0.06)	0.9830732952159447
noREF	CENTRAL_SOUTH_ASIA	HGDP00274	[0.06, 0.1)	0.9812032872983979
noREF	CENTRAL_SOUTH_ASIA	HGDP00274	[0.1, 0.18)	0.9706328285177719
noREF	CENTRAL_SOUTH_ASIA	HGDP00274	[0.18, 0.3)	0.9662895669066393
noREF	CENTRAL_SOUTH_ASIA	HGDP00274	[0.3, 0.51)	0.9536634897655527
noREF	CENTRAL_SOUTH_ASIA	HGDP00277	[0.01, 0.03)	0.9782891828273053
noREF	CENTRAL_SOUTH_ASIA	HGDP00277	[0.03, 0.06)	0.9808228618190825
noREF	CENTRAL_SOUTH_ASIA	HGDP00277	[0.06, 0.1)	0.9817242369151278
noREF	CENTRAL_SOUTH_ASIA	HGDP00277	[0.1, 0.18)	0.9773263727365138
noREF	CENTRAL_SOUTH_ASIA	HGDP00277	[0.18, 0.3)	0.9667847484097055
noREF	CENTRAL_SOUTH_ASIA	HGDP00277	[0.3, 0.51)	0.9546688382193269
noREF	CENTRAL_SOUTH_ASIA	HGDP00302	[0.01, 0.03)	0.9833554384581377
noREF	CENTRAL_SOUTH_ASIA	HGDP00302	[0.03, 0.06)	0.9845915301870336
noREF	CENTRAL_SOUTH_ASIA	HGDP00302	[0.06, 0.1)	0.9828511891472372
noREF	CENTRAL_SOUTH_ASIA	HGDP00302	[0.1, 0.18)	0.9777829465377922
noREF	CENTRAL_SOUTH_ASIA	HGDP00302	[0.18, 0.3)	0.966860930179408
noREF	CENTRAL_SOUTH_ASIA	HGDP00302	[0.3, 0.51)	0.9588209273334137
noREF	CENTRAL_SOUTH_ASIA	HGDP00313	[0.01, 0.03)	0.9789941570778219
noREF	CENTRAL_SOUTH_ASIA	HGDP00313	[0.03, 0.06)	0.9798645432912321
noREF	CENTRAL_SOUTH_ASIA	HGDP00313	[0.06, 0.1)	0.9825747669016257
noREF	CENTRAL_SOUTH_ASIA	HGDP00313	[0.1, 0.18)	0.9757585155321239
noREF	CENTRAL_SOUTH_ASIA	HGDP00313	[0.18, 0.3)	0.9631756370700492
noREF	CENTRAL_SOUTH_ASIA	HGDP00313	[0.3, 0.51)	0.9484658382595408
noREF	CENTRAL_SOUTH_ASIA	HGDP00341	[0.01, 0.03)	0.9841560024375381
noREF	CENTRAL_SOUTH_ASIA	HGDP00341	[0.03, 0.06)	0.9859697860473129
noREF	CENTRAL_SOUTH_ASIA	HGDP00341	[0.06, 0.1)	0.9801932829394318
noREF	CENTRAL_SOUTH_ASIA	HGDP00341	[0.1, 0.18)	0.9729329267242122
noREF	CENTRAL_SOUTH_ASIA	HGDP00341	[0.18, 0.3)	0.958890412524283
noREF	CENTRAL_SOUTH_ASIA	HGDP00341	[0.3, 0.51)	0.9434290425061326
noREF	CENTRAL_SOUTH_ASIA	HGDP00376	[0.01, 0.03)	0.9874777455162442
noREF	CENTRAL_SOUTH_ASIA	HGDP00376	[0.03, 0.06)	0.9832994153180218
noREF	CENTRAL_SOUTH_ASIA	HGDP00376	[0.06, 0.1)	0.9841057208773216
noREF	CENTRAL_SOUTH_ASIA	HGDP00376	[0.1, 0.18)	0.9716665805206665
noREF	CENTRAL_SOUTH_ASIA	HGDP00376	[0.18, 0.3)	0.9601378890031617
noREF	CENTRAL_SOUTH_ASIA	HGDP00376	[0.3, 0.51)	0.9537740780954679
noREF	CENTRAL_SOUTH_ASIA	HGDP00417	[0.01, 0.03)	0.9812046695582559
noREF	CENTRAL_SOUTH_ASIA	HGDP00417	[0.03, 0.06)	0.9808443970668992
noREF	CENTRAL_SOUTH_ASIA	HGDP00417	[0.06, 0.1)	0.9810331813010982
noREF	CENTRAL_SOUTH_ASIA	HGDP00417	[0.1, 0.18)	0.9758618907324134
noREF	CENTRAL_SOUTH_ASIA	HGDP00417	[0.18, 0.3)	0.9644326362701405
noREF	CENTRAL_SOUTH_ASIA	HGDP00417	[0.3, 0.51)	0.9484457312904652
noREF	CENTRAL_SOUTH_ASIA	HGDP00433	[0.01, 0.03)	0.9814316951643546
noREF	CENTRAL_SOUTH_ASIA	HGDP00433	[0.03, 0.06)	0.9820934414402773
noREF	CENTRAL_SOUTH_ASIA	HGDP00433	[0.06, 0.1)	0.9821920284077016
noREF	CENTRAL_SOUTH_ASIA	HGDP00433	[0.1, 0.18)	0.9696249203149497
noREF	CENTRAL_SOUTH_ASIA	HGDP00433	[0.18, 0.3)	0.9545480516512398
noREF	CENTRAL_SOUTH_ASIA	HGDP00433	[0.3, 0.51)	0.9444846583825952
noREF	CENTRAL_SOUTH_ASIA	HGDP01299	[0.01, 0.03)	0.9817184643510054
noREF	CENTRAL_SOUTH_ASIA	HGDP01299	[0.03, 0.06)	0.9830086894724942
noREF	CENTRAL_SOUTH_ASIA	HGDP01299	[0.06, 0.1)	0.9837123507585664
noREF	CENTRAL_SOUTH_ASIA	HGDP01299	[0.1, 0.18)	0.9745869299288434
noREF	CENTRAL_SOUTH_ASIA	HGDP01299	[0.18, 0.3)	0.962004342360873
noREF	CENTRAL_SOUTH_ASIA	HGDP01299	[0.3, 0.51)	0.9508887280331363
noREF	CENTRAL_SOUTH_ASIA	HGDP01301	[0.01, 0.03)	0.9824473360337431
noREF	CENTRAL_SOUTH_ASIA	HGDP01301	[0.03, 0.06)	0.9807797913234487
noREF	CENTRAL_SOUTH_ASIA	HGDP01301	[0.06, 0.1)	0.9777586408530817
noREF	CENTRAL_SOUTH_ASIA	HGDP01301	[0.1, 0.18)	0.9726228011233439
noREF	CENTRAL_SOUTH_ASIA	HGDP01301	[0.18, 0.3)	0.9661848169732983
noREF	CENTRAL_SOUTH_ASIA	HGDP01301	[0.3, 0.51)	0.9503156794144849
noREF	CENTRAL_SOUTH_ASIA	HGDP01302	[0.01, 0.03)	0.9873821557873607
noREF	CENTRAL_SOUTH_ASIA	HGDP01302	[0.03, 0.06)	0.9851406790063637
noREF	CENTRAL_SOUTH_ASIA	HGDP01302	[0.06, 0.1)	0.9794278059515835
noREF	CENTRAL_SOUTH_ASIA	HGDP01302	[0.1, 0.18)	0.9750521183301459
noREF	CENTRAL_SOUTH_ASIA	HGDP01302	[0.18, 0.3)	0.9617662743305527
noREF	CENTRAL_SOUTH_ASIA	HGDP01302	[0.3, 0.51)	0.9574838138898942
noREF	CENTRAL_SOUTH_ASIA	LP6005442-DNA_B01	[0.01, 0.03)	0.9816109259060115
noREF	CENTRAL_SOUTH_ASIA	LP6005442-DNA_B01	[0.03, 0.06)	0.9860882299103056
noREF	CENTRAL_SOUTH_ASIA	LP6005442-DNA_B01	[0.06, 0.1)	0.9795022273254023
noREF	CENTRAL_SOUTH_ASIA	LP6005442-DNA_B01	[0.1, 0.18)	0.9706759015178926
noREF	CENTRAL_SOUTH_ASIA	LP6005442-DNA_B01	[0.18, 0.3)	0.9631756370700492
noREF	CENTRAL_SOUTH_ASIA	LP6005442-DNA_B01	[0.3, 0.51)	0.9378191981340732
noREF	EAST_ASIA	HGDP00711	[0.01, 0.03)	0.9891625144878182
noREF	EAST_ASIA	HGDP00711	[0.03, 0.06)	0.9875741620096693
noREF	EAST_ASIA	HGDP00711	[0.06, 0.1)	0.9789174879596848
noREF	EAST_ASIA	HGDP00711	[0.1, 0.18)	0.97192501852139
noREF	EAST_ASIA	HGDP00711	[0.18, 0.3)	0.9629566144821544
noREF	EAST_ASIA	HGDP00711	[0.3, 0.51)	0.9488679776410502
noREF	EAST_ASIA	HGDP00712	[0.01, 0.03)	0.9852552843196999
noREF	EAST_ASIA	HGDP00712	[0.03, 0.06)	0.9848499531608359
noREF	EAST_ASIA	HGDP00712	[0.06, 0.1)	0.9790344358328285
noREF	EAST_ASIA	HGDP00712	[0.1, 0.18)	0.9714512155200635
noREF	EAST_ASIA	HGDP00712	[0.18, 0.3)	0.9569573001180817
noREF	EAST_ASIA	HGDP00712	[0.3, 0.51)	0.9392970603611211
noREF	EAST_ASIA	HGDP00719	[0.01, 0.03)	0.9889474375978301
noREF	EAST_ASIA	HGDP00719	[0.03, 0.06)	0.9807259532039065
noREF	EAST_ASIA	HGDP00719	[0.06, 0.1)	0.9753665252660565
noREF	EAST_ASIA	HGDP00719	[0.1, 0.18)	0.9722609879223307
noREF	EAST_ASIA	HGDP00719	[0.18, 0.3)	0.9581952538757476
noREF	EAST_ASIA	HGDP00719	[0.3, 0.51)	0.9405537459283388
noREF	EAST_ASIA	HGDP00756	[0.01, 0.03)	0.9882305146312029
noREF	EAST_ASIA	HGDP00756	[0.03, 0.06)	0.9856359897061515
noREF	EAST_ASIA	HGDP00756	[0.06, 0.1)	0.9800125453173008
noREF	EAST_ASIA	HGDP00756	[0.1, 0.18)	0.9776278837373581
noREF	EAST_ASIA	HGDP00756	[0.18, 0.3)	0.9637946139488821
noREF	EAST_ASIA	HGDP00756	[0.3, 0.51)	0.9470885108778702
noREF	EAST_ASIA	HGDP00757	[0.01, 0.03)	0.9897957964416724
noREF	EAST_ASIA	HGDP00757	[0.03, 0.06)	0.986518934866643
noREF	EAST_ASIA	HGDP00757	[0.06, 0.1)	0.9822451865318578
noREF	EAST_ASIA	HGDP00757	[0.1, 0.18)	0.9737254699264314
noREF	EAST_ASIA	HGDP00757	[0.18, 0.3)	0.9550908467603703
noREF	EAST_ASIA	HGDP00757	[0.3, 0.51)	0.9499034865484377
noREF	EAST_ASIA	HGDP00761	[0.01, 0.03)	0.9844547203402995
noREF	EAST_ASIA	HGDP00761	[0.03, 0.06)	0.9832132743267543
noREF	EAST_ASIA	HGDP00761	[0.06, 0.1)	0.9814371830446846
noREF	EAST_ASIA	HGDP00761	[0.1, 0.18)	0.977550352337141
noREF	EAST_ASIA	HGDP00761	[0.18, 0.3)	0.9621947967851293
noREF	EAST_ASIA	HGDP00761	[0.3, 0.51)	0.9433586681143685
noREF	EAST_ASIA	HGDP00772	[0.01, 0.03)	0.9893178477972542
noREF	EAST_ASIA	HGDP00772	[0.03, 0.06)	0.989361587578469
noREF	EAST_ASIA	HGDP00772	[0.06, 0.1)	0.981734868539959
noREF	EAST_ASIA	HGDP00772	[0.1, 0.18)	0.9803673265450286
noREF	EAST_ASIA	HGDP00772	[0.18, 0.3)	0.9643754999428636
noREF	EAST_ASIA	HGDP00772	[0.3, 0.51)	0.9407246551654802
noREF	EAST_ASIA	HGDP00820	[0.01, 0.03)	0.9889952324622721
noREF	EAST_ASIA	HGDP00820	[0.03, 0.06)	0.982954851352952
noREF	EAST_ASIA	HGDP00820	[0.06, 0.1)	0.9772695861108454
noREF	EAST_ASIA	HGDP00820	[0.1, 0.18)	0.9724849675229579
noREF	EAST_ASIA	HGDP00820	[0.18, 0.3)	0.9635184550337104
noREF	EAST_ASIA	HGDP00820	[0.3, 0.51)	0.9386938512888565
noREF	EAST_ASIA	HGDP00822	[0.01, 0.03)	0.990417129679416
noREF	EAST_ASIA	HGDP00822	[0.03, 0.06)	0.988338663307168
noREF	EAST_ASIA	HGDP00822	[0.06, 0.1)	0.9794384375764148
noREF	EAST_ASIA	HGDP00822	[0.1, 0.18)	0.9738891473268896
noREF	EAST_ASIA	HGDP00822	[0.18, 0.3)	0.962623319239706
noREF	EAST_ASIA	HGDP00822	[0.3, 0.51)	0.9496320424659187
noREF	EAST_ASIA	HGDP00945	[0.01, 0.03)	0.9868325148462797
noREF	EAST_ASIA	HGDP00945	[0.03, 0.06)	0.987541859137944
noREF	EAST_ASIA	HGDP00945	[0.06, 0.1)	0.9843608798732711
noREF	EAST_ASIA	HGDP00945	[0.1, 0.18)	0.9752933271308213
noREF	EAST_ASIA	HGDP00945	[0.18, 0.3)	0.9619186378699577
noREF	EAST_ASIA	HGDP00945	[0.3, 0.51)	0.9469377086098041
noREF	EAST_ASIA	HGDP00957	[0.01, 0.03)	0.9863545662018617
noREF	EAST_ASIA	HGDP00957	[0.03, 0.06)	0.9870357808142478
noREF	EAST_ASIA	HGDP00957	[0.06, 0.1)	0.9841482473766465
noREF	EAST_ASIA	HGDP00957	[0.1, 0.18)	0.978334280939336
noREF	EAST_ASIA	HGDP00957	[0.18, 0.3)	0.9637660457852435
noREF	EAST_ASIA	HGDP00957	[0.3, 0.51)	0.9410664736397636
noREF	EAST_ASIA	HGDP00958	[0.01, 0.03)	0.9867010789690648
noREF	EAST_ASIA	HGDP00958	[0.03, 0.06)	0.9870250131903392
noREF	EAST_ASIA	HGDP00958	[0.06, 0.1)	0.9827129780244314
noREF	EAST_ASIA	HGDP00958	[0.1, 0.18)	0.9751124205303149
noREF	EAST_ASIA	HGDP00958	[0.18, 0.3)	0.9590713442273263
noREF	EAST_ASIA	HGDP00958	[0.3, 0.51)	0.9453794185064542
noREF	EAST_ASIA	HGDP00964	[0.01, 0.03)	0.9830089256909346
noREF	EAST_ASIA	HGDP00964	[0.03, 0.06)	0.9860774622863973
noREF	EAST_ASIA	HGDP00964	[0.06, 0.1)	0.9825747669016257
noREF	EAST_ASIA	HGDP00964	[0.1, 0.18)	0.9718819455212695
noREF	EAST_ASIA	HGDP00964	[0.18, 0.3)	0.9569858682817203
noREF	EAST_ASIA	HGDP00964	[0.3, 0.51)	0.9406341738046406
noREF	EAST_ASIA	HGDP00976	[0.01, 0.03)	0.9883500017923075
noREF	EAST_ASIA	HGDP00976	[0.03, 0.06)	0.9834609296766482
noREF	EAST_ASIA	HGDP00976	[0.06, 0.1)	0.9823515027801698
noREF	EAST_ASIA	HGDP00976	[0.1, 0.18)	0.9771454661360074
noREF	EAST_ASIA	HGDP00976	[0.18, 0.3)	0.960109320839523
noREF	EAST_ASIA	HGDP00976	[0.3, 0.51)	0.9541963244460531
noREF	EAST_ASIA	HGDP01096	[0.01, 0.03)	0.9895209759711319
noREF	EAST_ASIA	HGDP01096	[0.03, 0.06)	0.9823733996618965
noREF	EAST_ASIA	HGDP01096	[0.06, 0.1)	0.9765785304968158
noREF	EAST_ASIA	HGDP01096	[0.1, 0.18)	0.9727692493237539
noREF	EAST_ASIA	HGDP01096	[0.18, 0.3)	0.9601855026092257
noREF	EAST_ASIA	HGDP01096	[0.3, 0.51)	0.9510395303012024
noREF	EAST_ASIA	HGDP01099	[0.01, 0.03)	0.9884336428050806
noREF	EAST_ASIA	HGDP01099	[0.03, 0.06)	0.9868096607121706
noREF	EAST_ASIA	HGDP01099	[0.06, 0.1)	0.9827236096492626
noREF	EAST_ASIA	HGDP01099	[0.1, 0.18)	0.9797987629434365
noREF	EAST_ASIA	HGDP01099	[0.18, 0.3)	0.9597569801546489
noREF	EAST_ASIA	HGDP01099	[0.3, 0.51)	0.9421220895162263
noREF	EAST_ASIA	HGDP01103	[0.01, 0.03)	0.9882066171989821
noREF	EAST_ASIA	HGDP01103	[0.03, 0.06)	0.9868204283360791
noREF	EAST_ASIA	HGDP01103	[0.06, 0.1)	0.9810544445507605
noREF	EAST_ASIA	HGDP01103	[0.1, 0.18)	0.9770593201357661
noREF	EAST_ASIA	HGDP01103	[0.18, 0.3)	0.9616139107911477
noREF	EAST_ASIA	HGDP01103	[0.3, 0.51)	0.9493002774761732
noREF	EAST_ASIA	HGDP01180	[0.01, 0.03)	0.9879198480123311
noREF	EAST_ASIA	HGDP01180	[0.03, 0.06)	0.9831809714550288
noREF	EAST_ASIA	HGDP01180	[0.06, 0.1)	0.9803421256870687
noREF	EAST_ASIA	HGDP01180	[0.1, 0.18)	0.9734325735256112
noREF	EAST_ASIA	HGDP01180	[0.18, 0.3)	0.9634041823791567
noREF	EAST_ASIA	HGDP01180	[0.3, 0.51)	0.9466361040736717
noREF	EAST_ASIA	HGDP01181	[0.01, 0.03)	0.9880632326056565
noREF	EAST_ASIA	HGDP01181	[0.03, 0.06)	0.9815012221253137
noREF	EAST_ASIA	HGDP01181	[0.06, 0.1)	0.9820219224104021
noREF	EAST_ASIA	HGDP01181	[0.1, 0.18)	0.9706500577178202
noREF	EAST_ASIA	HGDP01181	[0.18, 0.3)	0.9534624614329792
noREF	EAST_ASIA	HGDP01181	[0.3, 0.51)	0.9409860457634617
noREF	EAST_ASIA	HGDP01185	[0.01, 0.03)	0.9890191298944928
noREF	EAST_ASIA	HGDP01185	[0.03, 0.06)	0.9805429035974631
noREF	EAST_ASIA	HGDP01185	[0.06, 0.1)	0.9828299258975749
noREF	EAST_ASIA	HGDP01185	[0.1, 0.18)	0.9725883427232473
noREF	EAST_ASIA	HGDP01185	[0.18, 0.3)	0.9652134994095913
noREF	EAST_ASIA	HGDP01185	[0.3, 0.51)	0.950436321228938
noREF	EAST_ASIA	HGDP01189	[0.01, 0.03)	0.9881229761862088
noREF	EAST_ASIA	HGDP01189	[0.03, 0.06)	0.9853129609888985
noREF	EAST_ASIA	HGDP01189	[0.06, 0.1)	0.9788430665858664
noREF	EAST_ASIA	HGDP01189	[0.1, 0.18)	0.9761117141331128
noREF	EAST_ASIA	HGDP01189	[0.18, 0.3)	0.9593189349788597
noREF	EAST_ASIA	HGDP01189	[0.3, 0.51)	0.9427956729802551
noREF	EAST_ASIA	HGDP01190	[0.01, 0.03)	0.9872148737618143
noREF	EAST_ASIA	HGDP01190	[0.03, 0.06)	0.9853129609888985
noREF	EAST_ASIA	HGDP01190	[0.06, 0.1)	0.9819475010365833
noREF	EAST_ASIA	HGDP01190	[0.1, 0.18)	0.977119622335935
noREF	EAST_ASIA	HGDP01190	[0.18, 0.3)	0.9619281605911705
noREF	EAST_ASIA	HGDP01190	[0.3, 0.51)	0.9494611332287772
noREF	EAST_ASIA	HGDP01195	[0.01, 0.03)	0.9899272323188872
noREF	EAST_ASIA	HGDP01195	[0.03, 0.06)	0.9883063604354427
noREF	EAST_ASIA	HGDP01195	[0.06, 0.1)	0.982925610521056
noREF	EAST_ASIA	HGDP01195	[0.1, 0.18)	0.9764735273341257
noREF	EAST_ASIA	HGDP01195	[0.18, 0.3)	0.9638136593913076
noREF	EAST_ASIA	HGDP01195	[0.3, 0.51)	0.9530100132705996
noREF	EAST_ASIA	HGDP01204	[0.01, 0.03)	0.9871312327490411
noREF	EAST_ASIA	HGDP01204	[0.03, 0.06)	0.9840639166155205
noREF	EAST_ASIA	HGDP01204	[0.06, 0.1)	0.9846585653685452
noREF	EAST_ASIA	HGDP01204	[0.1, 0.18)	0.9766888923347289
noREF	EAST_ASIA	HGDP01204	[0.18, 0.3)	0.9651182721974632
noREF	EAST_ASIA	HGDP01204	[0.3, 0.51)	0.9428358869184059
noREF	EAST_ASIA	HGDP01205	[0.01, 0.03)	0.986784719981838
noREF	EAST_ASIA	HGDP01205	[0.03, 0.06)	0.9875203238901271
noREF	EAST_ASIA	HGDP01205	[0.06, 0.1)	0.9829681370203809
noREF	EAST_ASIA	HGDP01205	[0.1, 0.18)	0.9757843593321961
noREF	EAST_ASIA	HGDP01205	[0.18, 0.3)	0.9619757741972346
noREF	EAST_ASIA	HGDP01205	[0.3, 0.51)	0.9459826275787186
noREF	EAST_ASIA	HGDP01212	[0.01, 0.03)	0.9876569762579012
noREF	EAST_ASIA	HGDP01212	[0.03, 0.06)	0.9842146633502384
noREF	EAST_ASIA	HGDP01212	[0.06, 0.1)	0.9823089762808449
noREF	EAST_ASIA	HGDP01212	[0.1, 0.18)	0.977343601936562
