sample	num_correct	num_total	accuracy	method	ref	continent
0	63679	65690	96.9386512406759	snpbag_base	snpbag_base	EUROPE
1	63790	65690	97.1076267316182	snpbag_base	snpbag_base	EUROPE
2	63703	65690	96.97518648196073	snpbag_base	snpbag_base	EUROPE
3	63999	65690	97.42578779114021	snpbag_base	snpbag_base	EUROPE
4	64212	65690	97.75003805754301	snpbag_base	snpbag_base	CENTRAL_SOUTH_ASIA
5	63688	65690	96.95235195615771	snpbag_base	snpbag_base	CENTRAL_SOUTH_ASIA
6	63446	65690	96.58395493986907	snpbag_base	snpbag_base	CENTRAL_SOUTH_ASIA
7	63926	65690	97.31465976556554	snpbag_base	snpbag_base	CENTRAL_SOUTH_ASIA
8	62387	65690	94.97183741817629	snpbag_base	snpbag_base	AFRICA
9	62616	65690	95.3204445121023	snpbag_base	snpbag_base	AFRICA
10	62219	65690	94.71609072918253	snpbag_base	snpbag_base	AFRICA
11	62544	65690	95.21083878824783	snpbag_base	snpbag_base	AFRICA
12	62204	65690	94.6932562033795	snpbag_base	snpbag_base	AFRICA
13	62465	65690	95.09057695235195	snpbag_base	snpbag_base	AFRICA
14	61583	65690	93.74790683513471	snpbag_base	snpbag_base	AFRICA
15	60396	65690	91.94093469325621	snpbag_base	snpbag_base	AFRICA
16	64106	65690	97.58867407520171	snpbag_base	snpbag_base	EUROPE
17	64328	65690	97.92662505708631	snpbag_base	snpbag_base	EUROPE
18	64158	65690	97.66783376465216	snpbag_base	snpbag_base	EUROPE
19	64045	65690	97.49581367026946	snpbag_base	snpbag_base	EUROPE
20	64037	65690	97.48363525650784	snpbag_base	snpbag_base	MIDDLE_EAST
21	63411	65690	96.53067437966205	snpbag_base	snpbag_base	MIDDLE_EAST
22	63556	65690	96.75140812909119	snpbag_base	snpbag_base	MIDDLE_EAST
23	63696	65690	96.96453036991932	snpbag_base	snpbag_base	MIDDLE_EAST
24	64179	65690	97.69980210077638	snpbag_base	snpbag_base	EUROPE
25	64136	65690	97.63434312680774	snpbag_base	snpbag_base	EUROPE
26	64031	65690	97.47450144618664	snpbag_base	snpbag_base	EUROPE
27	63746	65690	97.04064545592936	snpbag_base	snpbag_base	EUROPE
28	60464	65690	92.04445121022987	snpbag_base	snpbag_base	AFRICA
29	60485	65690	92.07641954635409	snpbag_base	snpbag_base	AFRICA
30	60295	65690	91.78718221951591	snpbag_base	snpbag_base	AFRICA
31	60615	65690	92.27431876998021	snpbag_base	snpbag_base	AFRICA
32	63112	65690	96.07550616532197	snpbag_base	snpbag_base	OCEANIA
33	63286	65690	96.34038666463694	snpbag_base	snpbag_base	OCEANIA
34	63362	65690	96.4560815953722	snpbag_base	snpbag_base	OCEANIA
35	63372	65690	96.47130461257422	snpbag_base	snpbag_base	OCEANIA
36	63819	65690	97.15177348150404	snpbag_base	snpbag_base	CENTRAL_SOUTH_ASIA
37	63712	65690	96.98888719744254	snpbag_base	snpbag_base	CENTRAL_SOUTH_ASIA
38	63800	65690	97.12284974882022	snpbag_base	snpbag_base	CENTRAL_SOUTH_ASIA
39	63443	65690	96.57938803470849	snpbag_base	snpbag_base	CENTRAL_SOUTH_ASIA
40	63943	65690	97.34053889480894	snpbag_base	snpbag_base	CENTRAL_SOUTH_ASIA
41	63901	65690	97.27660222256051	snpbag_base	snpbag_base	CENTRAL_SOUTH_ASIA
42	63947	65690	97.34662810168976	snpbag_base	snpbag_base	CENTRAL_SOUTH_ASIA
43	63710	65690	96.98584259400214	snpbag_base	snpbag_base	CENTRAL_SOUTH_ASIA
44	63698	65690	96.96757497335972	snpbag_base	snpbag_base	EAST_ASIA
45	63902	65690	97.27812452428071	snpbag_base	snpbag_base	EAST_ASIA
46	63771	65690	97.07870299893439	snpbag_base	snpbag_base	EAST_ASIA
47	64058	65690	97.51560359263206	snpbag_base	snpbag_base	EAST_ASIA
48	64239	65690	97.79114020398843	snpbag_base	snpbag_base	AMERICA
49	64359	65690	97.97381641041254	snpbag_base	snpbag_base	AMERICA
50	64338	65690	97.94184807428833	snpbag_base	snpbag_base	AMERICA
51	64294	65690	97.87486679859948	snpbag_base	snpbag_base	AMERICA
52	64000	65690	97.42731009286041	snpbag_base	snpbag_base	EAST_ASIA
53	63914	65690	97.29639214492313	snpbag_base	snpbag_base	EAST_ASIA
54	64015	65690	97.45014461866342	snpbag_base	snpbag_base	EAST_ASIA
55	63861	65690	97.21571015375248	snpbag_base	snpbag_base	EAST_ASIA
56	64052	65690	97.50646978231086	snpbag_base	snpbag_base	EAST_ASIA
57	63873	65690	97.23397777439489	snpbag_base	snpbag_base	EAST_ASIA
58	63962	65690	97.36946262749277	snpbag_base	snpbag_base	EAST_ASIA
59	63973	65690	97.38620794641498	snpbag_base	snpbag_base	EAST_ASIA
60	63902	65690	97.27812452428071	snpbag_base	snpbag_base	MIDDLE_EAST
61	63707	65690	96.98127568884154	snpbag_base	snpbag_base	MIDDLE_EAST
62	63917	65690	97.30095905008372	snpbag_base	snpbag_base	MIDDLE_EAST
63	63855	65690	97.20657634343127	snpbag_base	snpbag_base	MIDDLE_EAST
64	64071	65690	97.53539351499467	snpbag_base	snpbag_base	EUROPE
65	64062	65690	97.52169279951286	snpbag_base	snpbag_base	EUROPE
66	64028	65690	97.46993454102602	snpbag_base	snpbag_base	EUROPE
67	63963	65690	97.37098492921297	snpbag_base	snpbag_base	EUROPE
68	63804	65690	97.12893895570102	snpbag_base	snpbag_base	EAST_ASIA
69	63833	65690	97.17308570558684	snpbag_base	snpbag_base	EAST_ASIA
70	64043	65690	97.49276906682904	snpbag_base	snpbag_base	EAST_ASIA
71	63959	65690	97.36489572233216	snpbag_base	snpbag_base	EAST_ASIA
72	64104	65690	97.58562947176131	snpbag_base	snpbag_base	CENTRAL_SOUTH_ASIA
73	63569	65690	96.7711980514538	snpbag_base	snpbag_base	CENTRAL_SOUTH_ASIA
74	63865	65690	97.22179936063327	snpbag_base	snpbag_base	CENTRAL_SOUTH_ASIA
75	63906	65690	97.28421373116151	snpbag_base	snpbag_base	CENTRAL_SOUTH_ASIA
76	63974	65690	97.38773024813518	snpbag_base	snpbag_base	EAST_ASIA
77	63914	65690	97.29639214492313	snpbag_base	snpbag_base	EAST_ASIA
78	63878	65690	97.24158928299589	snpbag_base	snpbag_base	EAST_ASIA
79	64163	65690	97.67544527325316	snpbag_base	snpbag_base	EAST_ASIA
80	63953	65690	97.35576191201096	snpbag_base	snpbag_base	EAST_ASIA
81	63936	65690	97.32988278276754	snpbag_base	snpbag_base	EAST_ASIA
82	63864	65690	97.22027705891307	snpbag_base	snpbag_base	EAST_ASIA
83	64042	65690	97.49124676510884	snpbag_base	snpbag_base	EAST_ASIA
84	63857	65690	97.20962094687167	snpbag_base	snpbag_base	CENTRAL_SOUTH_ASIA
85	63708	65690	96.98279799056174	snpbag_base	snpbag_base	CENTRAL_SOUTH_ASIA
86	63960	65690	97.36641802405236	snpbag_base	snpbag_base	CENTRAL_SOUTH_ASIA
87	64019	65690	97.45623382554423	snpbag_base	snpbag_base	CENTRAL_SOUTH_ASIA
88	64216	65690	97.75612726442381	snpbag_base	snpbag_base	AMERICA
89	64183	65690	97.70589130765718	snpbag_base	snpbag_base	AMERICA
90	64296	65690	97.87791140203989	snpbag_base	snpbag_base	AMERICA
91	64309	65690	97.8977013244025	snpbag_base	snpbag_base	AMERICA
92	63918	65690	97.30248135180392	snpbag_base	snpbag_base	EAST_ASIA
93	63849	65690	97.19744253311006	snpbag_base	snpbag_base	EAST_ASIA
94	64185	65690	97.70893591109758	snpbag_base	snpbag_base	EAST_ASIA
95	64027	65690	97.46841223930583	snpbag_base	snpbag_base	EAST_ASIA
96	64203	65690	97.73633734206119	snpbag_base	snpbag_base	CENTRAL_SOUTH_ASIA
97	63729	65690	97.01476632668596	snpbag_base	snpbag_base	CENTRAL_SOUTH_ASIA
98	63829	65690	97.16699649870606	snpbag_base	snpbag_base	CENTRAL_SOUTH_ASIA
99	63679	65690	96.9386512406759	snpbag_base	snpbag_base	CENTRAL_SOUTH_ASIA
100	62887	65690	95.73298827827675	snpbag_base	snpbag_base	AFRICA
101	62806	65690	95.60968183894047	snpbag_base	snpbag_base	AFRICA
102	62660	65690	95.38742578779113	snpbag_base	snpbag_base	AFRICA
103	62694	65690	95.43918404627797	snpbag_base	snpbag_base	AFRICA
104	64555	65690	98.27218754757193	snpbag_base	snpbag_base	AMERICA
105	64327	65690	97.92510275536611	snpbag_base	snpbag_base	AMERICA
106	64320	65690	97.91444664332471	snpbag_base	snpbag_base	AMERICA
107	64445	65690	98.10473435834982	snpbag_base	snpbag_base	AMERICA
108	60157	65690	91.57710458212817	snpbag_base	snpbag_base	AFRICA
109	59782	65690	91.00624143705282	snpbag_base	snpbag_base	AFRICA
110	59872	65690	91.1432485918709	snpbag_base	snpbag_base	AFRICA
111	60042	65690	91.40203988430507	snpbag_base	snpbag_base	AFRICA
112	63900	65690	97.27507992084031	snpbag_base	snpbag_base	EAST_ASIA
113	64092	65690	97.56736185111889	snpbag_base	snpbag_base	EAST_ASIA
114	64114	65690	97.60085248896331	snpbag_base	snpbag_base	EAST_ASIA
115	64043	65690	97.49276906682904	snpbag_base	snpbag_base	EAST_ASIA
116	63895	65690	97.26746841223931	snpbag_base	snpbag_base	EAST_ASIA
117	64183	65690	97.70589130765718	snpbag_base	snpbag_base	EAST_ASIA
118	63938	65690	97.33292738620794	snpbag_base	snpbag_base	EAST_ASIA
119	63949	65690	97.34967270513015	snpbag_base	snpbag_base	EAST_ASIA
120	63368	65690	96.4652154056934	snpbag_base	snpbag_base	MIDDLE_EAST
121	63563	65690	96.76206424113259	snpbag_base	snpbag_base	MIDDLE_EAST
122	63569	65690	96.7711980514538	snpbag_base	snpbag_base	MIDDLE_EAST
123	63565	65690	96.76510884457299	snpbag_base	snpbag_base	MIDDLE_EAST
124	64186	65690	97.71045821281778	snpbag_base	snpbag_base	EAST_ASIA
125	63995	65690	97.4196985842594	snpbag_base	snpbag_base	EAST_ASIA
126	64013	65690	97.44710001522301	snpbag_base	snpbag_base	EAST_ASIA
127	64099	65690	97.5780179631603	snpbag_base	snpbag_base	EAST_ASIA
128	63899	65690	97.27355761912011	snpbag_base	snpbag_base	EAST_ASIA
129	64024	65690	97.46384533414523	snpbag_base	snpbag_base	EAST_ASIA
130	63853	65690	97.20353173999086	snpbag_base	snpbag_base	EAST_ASIA
131	63900	65690	97.27507992084031	snpbag_base	snpbag_base	EAST_ASIA
132	64189	65690	97.71502511797839	snpbag_base	snpbag_base	EUROPE
133	64141	65690	97.64195463540874	snpbag_base	snpbag_base	EUROPE
134	64218	65690	97.75917186786421	snpbag_base	snpbag_base	EUROPE
135	64196	65690	97.72568123001979	snpbag_base	snpbag_base	EUROPE
136	64059	65690	97.51712589435226	snpbag_base	snpbag_base	EAST_ASIA
137	64138	65690	97.63738773024814	snpbag_base	snpbag_base	EAST_ASIA
138	64014	65690	97.44862231694323	snpbag_base	snpbag_base	EAST_ASIA
139	63934	65690	97.32683817932714	snpbag_base	snpbag_base	EAST_ASIA
140	63554	65690	96.74836352565079	snpbag_base	snpbag_base	MIDDLE_EAST
141	63632	65690	96.86710305982645	snpbag_base	snpbag_base	MIDDLE_EAST
142	63566	65690	96.7666311462932	snpbag_base	snpbag_base	MIDDLE_EAST
143	63571	65690	96.77424265489421	snpbag_base	snpbag_base	MIDDLE_EAST
144	63103	65690	96.06180544984015	snpbag_base	snpbag_base	OCEANIA
145	63277	65690	96.32668594915512	snpbag_base	snpbag_base	OCEANIA
146	63215	65690	96.23230324250265	snpbag_base	snpbag_base	OCEANIA
147	62915	65690	95.77561272644239	snpbag_base	snpbag_base	OCEANIA
148	63194	65690	96.20033490637844	snpbag_base	snpbag_base	OCEANIA
149	63004	65690	95.91109757954027	snpbag_base	snpbag_base	OCEANIA
150	63153	65690	96.13792053585021	snpbag_base	snpbag_base	OCEANIA
151	63148	65690	96.13030902724921	snpbag_base	snpbag_base	OCEANIA
152	64090	65690	97.56431724767849	snpbag_base	snpbag_base	CENTRAL_SOUTH_ASIA
153	63706	65690	96.97975338712132	snpbag_base	snpbag_base	CENTRAL_SOUTH_ASIA
154	63591	65690	96.80468868929822	snpbag_base	snpbag_base	CENTRAL_SOUTH_ASIA
155	63879	65690	97.24311158471609	snpbag_base	snpbag_base	CENTRAL_SOUTH_ASIA
156	64428	65690	98.07885522910641	snpbag_base	snpbag_base	AMERICA
157	64389	65690	98.01948546201858	snpbag_base	snpbag_base	AMERICA
158	64391	65690	98.02253006545898	snpbag_base	snpbag_base	AMERICA
159	64268	65690	97.83528695387426	snpbag_base	snpbag_base	AMERICA
160	63935	65690	97.32836048104735	snpbag_base	snpbag_base	EUROPE
161	64046	65690	97.49733597198966	snpbag_base	snpbag_base	EUROPE
162	63658	65690	96.90668290455167	snpbag_base	snpbag_base	EUROPE
163	63848	65690	97.19592023138986	snpbag_base	snpbag_base	EUROPE
164	58931	65690	89.71076267316182	snpbag_base	snpbag_base	AFRICA
165	58776	65690	89.47480590653068	snpbag_base	snpbag_base	AFRICA
166	58485	65690	89.0318161059522	snpbag_base	snpbag_base	AFRICA
167	58909	65690	89.6772720353174	snpbag_base	snpbag_base	AFRICA
168	63857	65690	97.20962094687167	snpbag_base	snpbag_base	EUROPE
169	63804	65690	97.12893895570102	snpbag_base	snpbag_base	EUROPE
170	63896	65690	97.2689907139595	snpbag_base	snpbag_base	EUROPE
171	63805	65690	97.13046125742122	snpbag_base	snpbag_base	EUROPE
172	64022	65690	97.46080073070482	snpbag_base	snpbag_base	EAST_ASIA
173	64149	65690	97.65413304917034	snpbag_base	snpbag_base	EAST_ASIA
174	63938	65690	97.33292738620794	snpbag_base	snpbag_base	EAST_ASIA
175	63699	65690	96.96909727507992	snpbag_base	snpbag_base	EAST_ASIA
176	63896	65690	97.2689907139595	snpbag_base	snpbag_base	CENTRAL_SOUTH_ASIA
177	63727	65690	97.01172172324554	snpbag_base	snpbag_base	CENTRAL_SOUTH_ASIA
178	63858	65690	97.21114324859187	snpbag_base	snpbag_base	CENTRAL_SOUTH_ASIA
179	63756	65690	97.05586847313138	snpbag_base	snpbag_base	CENTRAL_SOUTH_ASIA
180	64359	65690	97.97381641041254	snpbag_base	snpbag_base	AMERICA
181	64489	65690	98.17171563403868	snpbag_base	snpbag_base	AMERICA
182	64608	65690	98.35286953874258	snpbag_base	snpbag_base	AMERICA
183	64457	65690	98.12300197899224	snpbag_base	snpbag_base	AMERICA
184	63931	65690	97.32227127416654	snpbag_base	snpbag_base	EAST_ASIA
185	63997	65690	97.4227431876998	snpbag_base	snpbag_base	EAST_ASIA
186	63962	65690	97.36946262749277	snpbag_base	snpbag_base	EAST_ASIA
187	64063	65690	97.52321510123306	snpbag_base	snpbag_base	EAST_ASIA
188	64058	65690	97.51560359263206	snpbag_base	snpbag_base	EAST_ASIA
189	64054	65690	97.50951438575126	snpbag_base	snpbag_base	EAST_ASIA
190	64193	65690	97.72111432485919	snpbag_base	snpbag_base	EAST_ASIA
191	63960	65690	97.36641802405236	snpbag_base	snpbag_base	EAST_ASIA
192	64013	65690	97.44710001522301	snpbag_base	snpbag_base	EUROPE
193	64137	65690	97.63586542852794	snpbag_base	snpbag_base	EUROPE
194	63964	65690	97.37250723093317	snpbag_base	snpbag_base	EUROPE
195	63701	65690	96.97214187852032	snpbag_base	snpbag_base	EUROPE
196	64024	65690	97.46384533414523	snpbag_base	snpbag_base	CENTRAL_SOUTH_ASIA
197	63716	65690	96.99497640432334	snpbag_base	snpbag_base	CENTRAL_SOUTH_ASIA
198	63709	65690	96.98432029228194	snpbag_base	snpbag_base	CENTRAL_SOUTH_ASIA
199	63990	65690	97.41208707565839	snpbag_base	snpbag_base	CENTRAL_SOUTH_ASIA
200	63733	65690	97.02085553356675	snpbag_base	snpbag_base	EAST_ASIA
201	64094	65690	97.57040645455929	snpbag_base	snpbag_base	EAST_ASIA
202	63940	65690	97.33597198964836	snpbag_base	snpbag_base	EAST_ASIA
203	63848	65690	97.19592023138986	snpbag_base	snpbag_base	EAST_ASIA
204	63895	65690	97.26746841223931	snpbag_base	snpbag_base	EAST_ASIA
205	63948	65690	97.34815040340996	snpbag_base	snpbag_base	EAST_ASIA
206	64131	65690	97.62673161820673	snpbag_base	snpbag_base	EAST_ASIA
207	64008	65690	97.43948850662201	snpbag_base	snpbag_base	EAST_ASIA
208	63916	65690	97.29943674836352	snpbag_base	snpbag_base	EAST_ASIA
209	63678	65690	96.9371289389557	snpbag_base	snpbag_base	EAST_ASIA
210	63917	65690	97.30095905008372	snpbag_base	snpbag_base	EAST_ASIA
211	64101	65690	97.58106256660069	snpbag_base	snpbag_base	EAST_ASIA
212	62891	65690	95.73907748515755	snpbag_base	snpbag_base	AFRICA
213	63216	65690	96.23382554422287	snpbag_base	snpbag_base	AFRICA
214	62898	65690	95.74973359719895	snpbag_base	snpbag_base	AFRICA
215	63281	65690	96.33277515603592	snpbag_base	snpbag_base	AFRICA
0	64028	65690	97.46993454102602	snpbag_ft_omni	snpbag_ft_omni	EUROPE
1	64020	65690	97.45775612726443	snpbag_ft_omni	snpbag_ft_omni	EUROPE
2	63952	65690	97.35423961029076	snpbag_ft_omni	snpbag_ft_omni	EUROPE
3	64192	65690	97.71959202313899	snpbag_ft_omni	snpbag_ft_omni	EUROPE
4	64301	65690	97.88552291064089	snpbag_ft_omni	snpbag_ft_omni	CENTRAL_SOUTH_ASIA
5	63963	65690	97.37098492921297	snpbag_ft_omni	snpbag_ft_omni	CENTRAL_SOUTH_ASIA
6	63822	65690	97.15634038666464	snpbag_ft_omni	snpbag_ft_omni	CENTRAL_SOUTH_ASIA
7	64184	65690	97.70741360937738	snpbag_ft_omni	snpbag_ft_omni	CENTRAL_SOUTH_ASIA
8	62941	65690	95.8151925711676	snpbag_ft_omni	snpbag_ft_omni	AFRICA
9	63414	65690	96.53524128482265	snpbag_ft_omni	snpbag_ft_omni	AFRICA
10	63254	65690	96.29167300959051	snpbag_ft_omni	snpbag_ft_omni	AFRICA
11	63148	65690	96.13030902724921	snpbag_ft_omni	snpbag_ft_omni	AFRICA
12	63063	65690	96.00091338103212	snpbag_ft_omni	snpbag_ft_omni	AFRICA
13	63003	65690	95.90957527782007	snpbag_ft_omni	snpbag_ft_omni	AFRICA
14	62448	65690	95.06469782310853	snpbag_ft_omni	snpbag_ft_omni	AFRICA
15	60981	65690	92.83148119957374	snpbag_ft_omni	snpbag_ft_omni	AFRICA
16	64393	65690	98.02557466889937	snpbag_ft_omni	snpbag_ft_omni	EUROPE
17	64503	65690	98.19302785812148	snpbag_ft_omni	snpbag_ft_omni	EUROPE
18	64420	65690	98.0666768153448	snpbag_ft_omni	snpbag_ft_omni	EUROPE
19	64296	65690	97.87791140203989	snpbag_ft_omni	snpbag_ft_omni	EUROPE
20	64273	65690	97.84289846247526	snpbag_ft_omni	snpbag_ft_omni	MIDDLE_EAST
21	63593	65690	96.80773329273862	snpbag_ft_omni	snpbag_ft_omni	MIDDLE_EAST
22	63784	65690	97.098492921297	snpbag_ft_omni	snpbag_ft_omni	MIDDLE_EAST
23	63976	65690	97.39077485157559	snpbag_ft_omni	snpbag_ft_omni	MIDDLE_EAST
24	64273	65690	97.84289846247526	snpbag_ft_omni	snpbag_ft_omni	EUROPE
25	64424	65690	98.07276602222561	snpbag_ft_omni	snpbag_ft_omni	EUROPE
26	64244	65690	97.79875171258944	snpbag_ft_omni	snpbag_ft_omni	EUROPE
27	64031	65690	97.47450144618664	snpbag_ft_omni	snpbag_ft_omni	EUROPE
28	60924	65690	92.74471000152231	snpbag_ft_omni	snpbag_ft_omni	AFRICA
29	60943	65690	92.77363373420611	snpbag_ft_omni	snpbag_ft_omni	AFRICA
30	61048	65690	92.93347541482721	snpbag_ft_omni	snpbag_ft_omni	AFRICA
31	61175	65690	93.12680773329274	snpbag_ft_omni	snpbag_ft_omni	AFRICA
32	63159	65690	96.14705434617142	snpbag_ft_omni	snpbag_ft_omni	OCEANIA
33	63354	65690	96.4439031816106	snpbag_ft_omni	snpbag_ft_omni	OCEANIA
34	63555	65690	96.74988582737099	snpbag_ft_omni	snpbag_ft_omni	OCEANIA
35	63429	65690	96.55807581062567	snpbag_ft_omni	snpbag_ft_omni	OCEANIA
36	64075	65690	97.54148272187547	snpbag_ft_omni	snpbag_ft_omni	CENTRAL_SOUTH_ASIA
37	63934	65690	97.32683817932714	snpbag_ft_omni	snpbag_ft_omni	CENTRAL_SOUTH_ASIA
38	63940	65690	97.33597198964836	snpbag_ft_omni	snpbag_ft_omni	CENTRAL_SOUTH_ASIA
39	63761	65690	97.06347998173239	snpbag_ft_omni	snpbag_ft_omni	CENTRAL_SOUTH_ASIA
40	64338	65690	97.94184807428833	snpbag_ft_omni	snpbag_ft_omni	CENTRAL_SOUTH_ASIA
41	64036	65690	97.48211295478764	snpbag_ft_omni	snpbag_ft_omni	CENTRAL_SOUTH_ASIA
42	64239	65690	97.79114020398843	snpbag_ft_omni	snpbag_ft_omni	CENTRAL_SOUTH_ASIA
43	63938	65690	97.33292738620794	snpbag_ft_omni	snpbag_ft_omni	CENTRAL_SOUTH_ASIA
44	63720	65690	97.00106561120414	snpbag_ft_omni	snpbag_ft_omni	EAST_ASIA
45	64230	65690	97.77743948850663	snpbag_ft_omni	snpbag_ft_omni	EAST_ASIA
46	63971	65690	97.38316334297458	snpbag_ft_omni	snpbag_ft_omni	EAST_ASIA
47	64206	65690	97.7409042472218	snpbag_ft_omni	snpbag_ft_omni	EAST_ASIA
48	64486	65690	98.16714872887806	snpbag_ft_omni	snpbag_ft_omni	AMERICA
49	64715	65690	98.51575582280408	snpbag_ft_omni	snpbag_ft_omni	AMERICA
50	64692	65690	98.48074288323946	snpbag_ft_omni	snpbag_ft_omni	AMERICA
51	64348	65690	97.95707109149033	snpbag_ft_omni	snpbag_ft_omni	AMERICA
52	64298	65690	97.88095600548029	snpbag_ft_omni	snpbag_ft_omni	EAST_ASIA
53	64088	65690	97.56127264423809	snpbag_ft_omni	snpbag_ft_omni	EAST_ASIA
54	64057	65690	97.51408129091186	snpbag_ft_omni	snpbag_ft_omni	EAST_ASIA
55	64084	65690	97.55518343735729	snpbag_ft_omni	snpbag_ft_omni	EAST_ASIA
56	64205	65690	97.7393819455016	snpbag_ft_omni	snpbag_ft_omni	EAST_ASIA
57	63967	65690	97.37707413609378	snpbag_ft_omni	snpbag_ft_omni	EAST_ASIA
58	64042	65690	97.49124676510884	snpbag_ft_omni	snpbag_ft_omni	EAST_ASIA
59	64205	65690	97.7393819455016	snpbag_ft_omni	snpbag_ft_omni	EAST_ASIA
60	64206	65690	97.7409042472218	snpbag_ft_omni	snpbag_ft_omni	MIDDLE_EAST
61	63894	65690	97.26594611051911	snpbag_ft_omni	snpbag_ft_omni	MIDDLE_EAST
62	64012	65690	97.44557771350281	snpbag_ft_omni	snpbag_ft_omni	MIDDLE_EAST
63	64039	65690	97.48667985994824	snpbag_ft_omni	snpbag_ft_omni	MIDDLE_EAST
64	64314	65690	97.9053128330035	snpbag_ft_omni	snpbag_ft_omni	EUROPE
65	64362	65690	97.97838331557315	snpbag_ft_omni	snpbag_ft_omni	EUROPE
66	64319	65690	97.91292434160451	snpbag_ft_omni	snpbag_ft_omni	EUROPE
67	64144	65690	97.64652154056934	snpbag_ft_omni	snpbag_ft_omni	EUROPE
68	64048	65690	97.50038057543004	snpbag_ft_omni	snpbag_ft_omni	EAST_ASIA
69	64145	65690	97.64804384228954	snpbag_ft_omni	snpbag_ft_omni	EAST_ASIA
70	64264	65690	97.82919774699346	snpbag_ft_omni	snpbag_ft_omni	EAST_ASIA
71	64190	65690	97.71654741969859	snpbag_ft_omni	snpbag_ft_omni	EAST_ASIA
72	64294	65690	97.87486679859948	snpbag_ft_omni	snpbag_ft_omni	CENTRAL_SOUTH_ASIA
73	63800	65690	97.12284974882022	snpbag_ft_omni	snpbag_ft_omni	CENTRAL_SOUTH_ASIA
74	64064	65690	97.52473740295326	snpbag_ft_omni	snpbag_ft_omni	CENTRAL_SOUTH_ASIA
75	64133	65690	97.62977622164713	snpbag_ft_omni	snpbag_ft_omni	CENTRAL_SOUTH_ASIA
76	64230	65690	97.77743948850663	snpbag_ft_omni	snpbag_ft_omni	EAST_ASIA
77	64131	65690	97.62673161820673	snpbag_ft_omni	snpbag_ft_omni	EAST_ASIA
78	63899	65690	97.27355761912011	snpbag_ft_omni	snpbag_ft_omni	EAST_ASIA
79	64368	65690	97.98751712589436	snpbag_ft_omni	snpbag_ft_omni	EAST_ASIA
80	64272	65690	97.84137616075506	snpbag_ft_omni	snpbag_ft_omni	EAST_ASIA
81	64108	65690	97.59171867864211	snpbag_ft_omni	snpbag_ft_omni	EAST_ASIA
82	63975	65690	97.38925254985537	snpbag_ft_omni	snpbag_ft_omni	EAST_ASIA
83	64198	65690	97.72872583346019	snpbag_ft_omni	snpbag_ft_omni	EAST_ASIA
84	64207	65690	97.74242654894199	snpbag_ft_omni	snpbag_ft_omni	CENTRAL_SOUTH_ASIA
85	63947	65690	97.34662810168976	snpbag_ft_omni	snpbag_ft_omni	CENTRAL_SOUTH_ASIA
86	64195	65690	97.72415892829959	snpbag_ft_omni	snpbag_ft_omni	CENTRAL_SOUTH_ASIA
87	64185	65690	97.70893591109758	snpbag_ft_omni	snpbag_ft_omni	CENTRAL_SOUTH_ASIA
88	64550	65690	98.26457603897092	snpbag_ft_omni	snpbag_ft_omni	AMERICA
89	64689	65690	98.47617597807886	snpbag_ft_omni	snpbag_ft_omni	AMERICA
90	64500	65690	98.18846095296088	snpbag_ft_omni	snpbag_ft_omni	AMERICA
91	64445	65690	98.10473435834982	snpbag_ft_omni	snpbag_ft_omni	AMERICA
92	64108	65690	97.59171867864211	snpbag_ft_omni	snpbag_ft_omni	EAST_ASIA
93	64126	65690	97.61912010960573	snpbag_ft_omni	snpbag_ft_omni	EAST_ASIA
94	64321	65690	97.91596894504491	snpbag_ft_omni	snpbag_ft_omni	EAST_ASIA
95	64116	65690	97.60389709240371	snpbag_ft_omni	snpbag_ft_omni	EAST_ASIA
96	64356	65690	97.96924950525194	snpbag_ft_omni	snpbag_ft_omni	CENTRAL_SOUTH_ASIA
97	64096	65690	97.57345105799969	snpbag_ft_omni	snpbag_ft_omni	CENTRAL_SOUTH_ASIA
98	64179	65690	97.69980210077638	snpbag_ft_omni	snpbag_ft_omni	CENTRAL_SOUTH_ASIA
99	63727	65690	97.01172172324554	snpbag_ft_omni	snpbag_ft_omni	CENTRAL_SOUTH_ASIA
100	63664	65690	96.91581671487289	snpbag_ft_omni	snpbag_ft_omni	AFRICA
101	63461	65690	96.6067894656721	snpbag_ft_omni	snpbag_ft_omni	AFRICA
102	63340	65690	96.42259095752779	snpbag_ft_omni	snpbag_ft_omni	AFRICA
103	63391	65690	96.50022834525804	snpbag_ft_omni	snpbag_ft_omni	AFRICA
104	64870	65690	98.75171258943523	snpbag_ft_omni	snpbag_ft_omni	AMERICA
105	64341	65690	97.94641497944893	snpbag_ft_omni	snpbag_ft_omni	AMERICA
106	64558	65690	98.27675445273253	snpbag_ft_omni	snpbag_ft_omni	AMERICA
107	64547	65690	98.26000913381033	snpbag_ft_omni	snpbag_ft_omni	AMERICA
108	60801	65690	92.55746688993759	snpbag_ft_omni	snpbag_ft_omni	AFRICA
109	60321	65690	91.82676206424112	snpbag_ft_omni	snpbag_ft_omni	AFRICA
110	60419	65690	91.97594763282082	snpbag_ft_omni	snpbag_ft_omni	AFRICA
111	60629	65690	92.29563099406303	snpbag_ft_omni	snpbag_ft_omni	AFRICA
112	64123	65690	97.61455320444512	snpbag_ft_omni	snpbag_ft_omni	EAST_ASIA
113	64155	65690	97.66326685949154	snpbag_ft_omni	snpbag_ft_omni	EAST_ASIA
